                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      798                  1.1000000000000001E+000                  1.8700000000000001E-002                  4.5456005200359488E+009                  4.8673943062918313E+007                  6.0143552143830784E+003                  1.7571797000526257E+000                  1.2209084533171675E+000                 -1.5882584530543997E+000                  9.2977616882062075E-002                  1.1388974134626999E-007                  8.8801621513203421E-001                  5.0396980465723676E-005                  9.3168318355328836E-003                  3.7364720868221461E-003                  1.9970884091496596E-003                  1.1000000000000001E+000                  0.0000000000000000E+000                  7.2099083682897036E-001                  7.5124119965298700E-004                  3.5758596627806499E-001                  2.3444159394765836E-003                  2.5127333328793643E-003                  9.5013270205933711E-003                  2.1361948563318237E-003                  1.5354753910254266E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2873165861806552E+004                  1.3282107790705016E+007                  6.2600313443585548E+009                  1.7576238671273019E+000                  1.7576238671273010E+000                  4.9386956525643516E-039                  5.9207753997134675E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4344824297108645E+017                               "r22.05.1"                               "gfortran"                                 "12.1.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20220711"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                 brunt_N2                                  brunt_N                                   lamb_S 
                                       1                  1.1000000000000001E+000                  8.6683100710044300E-002                  3.7793521596213506E+000                 -6.9984696423947419E+000                  4.6095436792959097E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.6061314753704913E-004                  1.6143517198462333E-002                  1.3505531449240772E-005 
                                       2                  1.0999999999994501E+000                  8.6682486101916964E-002                  3.7799247597936416E+000                 -6.9945091627843983E+000                  4.6140784405190516E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.5962514600037968E-004                  1.6112887574869370E-002                  1.3507594575677035E-005 
                                       3                  1.0999999999980752E+000                  8.6680963518713294E-002                  3.7807578757860729E+000                 -6.9889475683325228E+000                  4.6204757079579810E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.5462414369435167E-004                  1.5956946565504056E-002                  1.3517931023593870E-005 
                                       4                  1.0999999999967001E+000                  8.6679460293754049E-002                  3.7820297850530040E+000                 -6.9808008577733656E+000                  4.6298984474261262E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.4949483809542456E-004                  1.5795405600851933E-002                  1.3528394298675030E-005 
                                       5                  1.0999999999939500E+000                  8.6676509669254109E-002                  3.7834599930039383E+000                 -6.9722533772277560E+000                  4.6398811317460460E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.3885961173194197E-004                  1.5455083685698437E-002                  1.3549726666377687E-005 
                                       6                  1.0999999999922312E+000                  8.6674701439465512E-002                  3.7845851376800064E+000                 -6.9658567381494709E+000                  4.6474070765799809E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.3195010930354194E-004                  1.5229908381324622E-002                  1.3563336155355488E-005 
                                       7                  1.0999999999905126E+000                  8.6672919625473147E-002                  3.7863112905789884E+000                 -6.9565395869671374E+000                  4.6584571490823619E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.2478769912739080E-004                  1.4992921634137584E-002                  1.3577132193532329E-005 
                                       8                  1.0999999999870751E+000                  8.6669431572158825E-002                  3.7887250274201487E+000                 -6.9446539728376786E+000                  4.6727668319187217E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  2.0973814160835322E-004                  1.4482338955029095E-002                  1.3605356851963119E-005 
                                       9                  1.0999999999836376E+000                  8.6666037603529464E-002                  3.7912562671026442E+000                 -6.9333434689179061E+000                  4.6866204485861687E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  1.9369557957975799E-004                  1.3917455930584367E-002                  1.3634453585550098E-005 
                                      10                  1.0999999999802004E+000                  8.6662730807782487E-002                  3.7945759324621182E+000                 -6.9199619952177169E+000                  4.7033387460162013E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  1.7646097684604560E-004                  1.3283861518626486E-002                  1.3664351888309154E-005 
                                      11                  1.0999999999750438E+000                  8.6657920982165196E-002                  3.7981591666192638E+000                 -6.9074667711070727E+000                  4.7194379529855199E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  1.4829634006391633E-004                  1.2177698471546925E-002                  1.3710831204083884E-005 
                                      12                  1.0999999999716066E+000                  8.6654805288610193E-002                  3.8019248738945768E+000                 -6.8957325412254660E+000                  4.7349620742694132E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  1.2774405384155505E-004                  1.1302391509833441E-002                  1.3742801657960083E-005 
                                      13                  1.0999999999664505E+000                  8.6650256211876900E-002                  3.8060082643880966E+000                 -6.8848564119366902E+000                  4.7499509918201817E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  9.3956130998927532E-005                  9.6930970798258034E-003                  1.3792168690845133E-005 
                                      14                  1.0999999999630130E+000                  8.6647298423252320E-002                  3.8094509533126359E+000                 -6.8766967470187508E+000                  4.7615807670455244E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  7.1307929176070165E-005                  8.4444022391209055E-003                  1.3825963481918829E-005 
                                      15                  1.0999999999595755E+000                  8.6644395628961132E-002                  3.8130848544431140E+000                 -6.8690357230492483E+000                  4.7729075176096627E+000                  7.5912801279422792E-001                  2.2510875381056059E-001                  1.5763233395211462E-002                  5.0501445789360412E-005                  7.1064369264322901E-003                  1.3860205299299873E-005 
                                      16                  1.0999999999561381E+000                  8.6641543534738796E-002                  3.8178761159220698E+000                 -6.8596956079988640E+000                  4.7866631238305066E+000                  7.5809224982818857E-001                  2.2603679745648195E-001                  1.5870952715329456E-002                  2.6057733257395440E-005                  5.1046775860376769E-003                  1.3892018736375165E-005 
                                      17                  1.0999999999509817E+000                  8.6637356316744824E-002                  3.8241228802569220E+000                 -6.8500607090414656E+000                  4.8026152149190358E+000                  7.5809224982818857E-001                  2.2603679745648206E-001                  1.5870952715329345E-002                 -2.2978148831879092E-005                  0.0000000000000000E+000                  1.3939916964354407E-005 
                                      18                  1.0999999999458256E+000                  8.6633260852895244E-002                  3.8309066859971534E+000                 -6.8415473958372424E+000                  4.8180026396853615E+000                  7.5809224982818835E-001                  2.2603679745648225E-001                  1.5870952715329345E-002                 -7.8236351105729154E-005                  0.0000000000000000E+000                  1.3991515136797885E-005 
                                      19                  1.0999999999406693E+000                  8.6629244776636360E-002                  3.8366077172998287E+000                 -6.8358371257344812E+000                  4.8295029263246567E+000                  7.5809224982818779E-001                  2.2603679745648272E-001                  1.5870952715329456E-002                 -1.3550005981109289E-004                  0.0000000000000000E+000                  1.4042085554308454E-005 
                                      20                  1.0999999999378764E+000                  8.6627097771735134E-002                  3.8411235151330292E+000                 -6.8319278509399775E+000                  4.8380079718592484E+000                  7.5809224982818713E-001                  2.2603679745648333E-001                  1.5870952715329567E-002                 -1.6883757563165811E-004                  0.0000000000000000E+000                  1.4068521150937908E-005 
                                      21                  1.0999999999346537E+000                  8.6624642618681191E-002                  3.8462584743107597E+000                 -6.8282337662021577E+000                  4.8469396000662872E+000                  7.5809224982818635E-001                  2.2603679745648395E-001                  1.5870952715329678E-002                 -2.1147725874314541E-004                  0.0000000000000000E+000                  1.4097686484329833E-005 
                                      22                  1.0999999999314312E+000                  8.6622208219346131E-002                  3.8517247508499359E+000                 -6.8250728695512306E+000                  4.8556914316025805E+000                  7.5809224982818568E-001                  2.2603679745648469E-001                  1.5870952715329567E-002                 -2.5878235959960160E-004                  0.0000000000000000E+000                  1.4125533220949534E-005 
                                      23                  1.0999999999282084E+000                  8.6619791433321131E-002                  3.8585293011189292E+000                 -6.8220654085945380E+000                  4.8656840874651532E+000                  7.5809224982818468E-001                  2.2603679745648547E-001                  1.5870952715329789E-002                 -3.1141521595603788E-004                  0.0000000000000000E+000                  1.4151694839131452E-005 
                                      24                  1.0999999999239116E+000                  8.6616591227566639E-002                  3.8648822560123421E+000                 -6.8202304154183286E+000                  4.8740701943535321E+000                  7.5809224982818324E-001                  2.2603679745648686E-001                  1.5870952715329900E-002                 -3.8358207168895234E-004                  0.0000000000000000E+000                  1.4184171929577749E-005 
                                      25                  1.0999999999217633E+000                  8.6614997844842959E-002                  3.8714203267041531E+000                 -6.8187789946550037E+000                  4.8822975503335284E+000                  7.5809224982818157E-001                  2.2603679745648836E-001                  1.5870952715330011E-002                 -4.1715593938975224E-004                  0.0000000000000000E+000                  1.4199090879599128E-005 
                                      26                  1.0999999999174663E+000                  8.6611821659533558E-002                  3.8804781262837644E+000                 -6.8175003110707530E+000                  4.8930306934981669E+000                  7.5809224982818058E-001                  2.2603679745648919E-001                  1.5870952715330233E-002                 -4.6537988396092109E-004                  0.0000000000000000E+000                  1.4226309231323134E-005 
                                      27                  1.0999999999131695E+000                  8.6608654742661023E-002                  3.8882782335426116E+000                 -6.8165353653889262E+000                  4.9022096761504308E+000                  7.5809224982817913E-001                  2.2603679745649044E-001                  1.5870952715330455E-002                 -4.7712373142473879E-004                  0.0000000000000000E+000                  1.4251686633345863E-005 
                                      28                  1.0999999999099470E+000                  8.6606284781182319E-002                  3.8946980552032331E+000                 -6.8156380253410065E+000                  4.9099260266004547E+000                  7.5809224982817769E-001                  2.2603679745649177E-001                  1.5870952715330566E-002                 -4.6767898457460101E-004                  0.0000000000000000E+000                  1.4270222858906109E-005 
                                      29                  1.0999999999067243E+000                  8.6603919672788868E-002                  3.9007822372589378E+000                 -6.8145738046336346E+000                  4.9175078301008366E+000                  7.5809224982817613E-001                  2.2603679745649319E-001                  1.5870952715330677E-002                 -4.4916272763411818E-004                  0.0000000000000000E+000                  1.4289216860873448E-005 
                                      30                  1.0999999999035017E+000                  8.6601560314400902E-002                  3.9065010872874995E+000                 -6.8133023862251996E+000                  4.9249597008272854E+000                  7.5809224982817447E-001                  2.2603679745649471E-001                  1.5870952715330788E-002                 -4.2637904787273280E-004                  0.0000000000000000E+000                  1.4309256346233284E-005 
                                      31                  1.0999999999002790E+000                  8.6599207814766474E-002                  3.9127410468616564E+000                 -6.8115774172582055E+000                  4.9334951462897880E+000                  7.5809224982817269E-001                  2.2603679745649632E-001                  1.5870952715331010E-002                 -4.0239739168892752E-004                  0.0000000000000000E+000                  1.4330745600472249E-005 
                                      32                  1.0999999998959824E+000                  8.6596083523263201E-002                  3.9192700618791236E+000                 -6.8092315435751205E+000                  4.9430491225402866E+000                  7.5809224982817125E-001                  2.2603679745649763E-001                  1.5870952715331121E-002                 -3.7154449389792941E-004                  0.0000000000000000E+000                  1.4361629350777495E-005 
                                      33                  1.0999999998916854E+000                  8.6592975995469668E-002                  3.9252522438605215E+000                 -6.8065684646777038E+000                  4.9523977032430988E+000                  7.5809224982816970E-001                  2.2603679745649902E-001                  1.5870952715331343E-002                 -3.4358684972401842E-004                  0.0000000000000000E+000                  1.4394833233785396E-005 
                                      34                  1.0999999998873886E+000                  8.6589887398529089E-002                  3.9321145613295889E+000                 -6.8029335710524501E+000                  4.9638076775365709E+000                  7.5809224982816792E-001                  2.2603679745650049E-001                  1.5870952715331565E-002                 -3.1876527159959252E-004                  0.0000000000000000E+000                  1.4430419027553257E-005 
                                      35                  1.0999999998809431E+000                  8.6585292995104438E-002                  3.9382279465706089E+000                 -6.7988438207619089E+000                  4.9749260065687126E+000                  7.5809224982816614E-001                  2.2603679745650213E-001                  1.5870952715331788E-002                 -2.8736775912320892E-004                  0.0000000000000000E+000                  1.4486558538089797E-005 
                                      36                  1.0999999998766465E+000                  8.6582258687811400E-002                  3.9438906981570088E+000                 -6.7946084778303062E+000                  4.9857670863181403E+000                  7.5809224982816426E-001                  2.2603679745650382E-001                  1.5870952715331899E-002                 -2.6968699246182745E-004                  0.0000000000000000E+000                  1.4525506765605554E-005 
                                      37                  1.0999999998702010E+000                  8.6577751280663098E-002                  3.9490090078584812E+000                 -6.7900832565002904E+000                  4.9963445571215894E+000                  7.5809224982816215E-001                  2.2603679745650568E-001                  1.5870952715332232E-002                 -2.4708886826972848E-004                  0.0000000000000000E+000                  1.4585470762577382E-005 
                                      38                  1.0999999998659042E+000                  8.6574777413735787E-002                  3.9547470974163876E+000                 -6.7846085569106345E+000                  5.0087069100131689E+000                  7.5809224982816004E-001                  2.2603679745650765E-001                  1.5870952715332343E-002                 -2.3415352439490594E-004                  0.0000000000000000E+000                  1.4626174765600305E-005 
                                      39                  1.0999999998573105E+000                  8.6568904006719682E-002                  3.9607044123396027E+000                 -6.7778818587260048E+000                  5.0226992374132280E+000                  7.5809224982815848E-001                  2.2603679745650906E-001                  1.5870952715332454E-002                 -2.1233168855186861E-004                  0.0000000000000000E+000                  1.4708134451767455E-005 
                                      40                  1.0999999998508652E+000                  8.6564566501807799E-002                  3.9661798293567796E+000                 -6.7711170119369681E+000                  5.0362553215507768E+000                  7.5809224982815671E-001                  2.2603679745651059E-001                  1.5870952715332676E-002                 -1.9879038804128130E-004                  0.0000000000000000E+000                  1.4769273328815678E-005 
                                      41                  1.0999999998422714E+000                  8.6558872351635577E-002                  3.9711342833321037E+000                 -6.7642095225880476E+000                  5.0494017214763147E+000                  7.5809224982815482E-001                  2.2603679745651223E-001                  1.5870952715332898E-002                 -1.8352345356833960E-004                  0.0000000000000000E+000                  1.4850054389227585E-005 
                                      42                  1.0999999998358259E+000                  8.6554668982441796E-002                  3.9757427636060347E+000                 -6.7573388391344711E+000                  5.0621623219664142E+000                  7.5809224982815293E-001                  2.2603679745651398E-001                  1.5870952715333120E-002                 -1.7373217744312642E-004                  0.0000000000000000E+000                  1.4909720149483367E-005 
                                      43                  1.0999999998272321E+000                  8.6549152272243482E-002                  3.9805687075786480E+000                 -6.7494559225524497E+000                  5.0763017407513118E+000                  7.5809224982815138E-001                  2.2603679745651536E-001                  1.5870952715333231E-002                 -1.6239297398623037E-004                  0.0000000000000000E+000                  1.4987941300641818E-005 
                                      44                  1.0999999998186385E+000                  8.6543734588426915E-002                  3.9850153416792531E+000                 -6.7416093759223639E+000                  5.0899959699790474E+000                  7.5809224982814982E-001                  2.2603679745651686E-001                  1.5870952715333342E-002                 -1.5265172246769511E-004                  0.0000000000000000E+000                  1.5064158191337640E-005 
                                      45                  1.0999999998100445E+000                  8.6538413711466630E-002                  3.9891349921781747E+000                 -6.7338228320399578E+000                  5.1032721988085301E+000                  7.5809224982814793E-001                  2.2603679745651845E-001                  1.5870952715333564E-002                 -1.4416994387148090E-004                  0.0000000000000000E+000                  1.5138390670544715E-005 
                                      46                  1.0999999998014507E+000                  8.6533187192946184E-002                  3.9929701356301543E+000                 -6.7261132133744166E+000                  5.1161551988397038E+000                  7.5809224982814605E-001                  2.2603679745652008E-001                  1.5870952715333897E-002                 -1.3670837594254910E-004                  0.0000000000000000E+000                  1.5210595259084654E-005 
                                      47                  1.0999999997928569E+000                  8.6528052453429746E-002                  3.9965556807236795E+000                 -6.7184925447617534E+000                  5.1286676025354634E+000                  7.5809224982814416E-001                  2.2603679745652186E-001                  1.5870952715334008E-002                 -1.3008512673863695E-004                  0.0000000000000000E+000                  1.5280774701881617E-005 
                                      48                  1.0999999997842633E+000                  8.6523006851095333E-002                  3.9999206356020021E+000                 -6.7109692359531152E+000                  5.1408301426756884E+000                  7.5809224982814205E-001                  2.2603679745652372E-001                  1.5870952715334230E-002                 -1.2415956115126420E-004                  0.0000000000000000E+000                  1.5348961432740257E-005 
                                      49                  1.0999999997756695E+000                  8.6518047729956749E-002                  4.0038779026385116E+000                 -6.7017476134719525E+000                  5.1555701002956944E+000                  7.5809224982813994E-001                  2.2603679745652566E-001                  1.5870952715334452E-002                 -1.1881648899629273E-004                  0.0000000000000000E+000                  1.5415296857998741E-005 
                                      50                  1.0999999997627790E+000                  8.6510765024988681E-002                  4.0082459001527404E+000                 -6.6908571517857212E+000                  5.1726231883049252E+000                  7.5809224982813839E-001                  2.2603679745652705E-001                  1.5870952715334563E-002                 -1.1171766611665184E-004                  0.0000000000000000E+000                  1.5511308228428008E-005 
